Review,Class
"El restaurante recientemente instalamos en la Plaza en propiedad vidantas.
Con la medida se gran servicio de mesa y comida sabrosa, especialmente realmente para un complejo de primera. Un taco de pollo, cerdo, o un poco más de dinero cada una! ! Sirve cerveza y vino también.",5
Hotel hecho polvo con poca higiene. Lleno de cucarachas y otros insectos que campan a sus anchas por el baño y la habitación. El aire acondicionado hace es mismo ruido que un tractor. Solo cuenta con un ascensor para un hotel de 9 pisos. En hora punta es imposible utilizarlo. Gestionado por la empresa estatal Gran Caribe deja mucho que desear. El gobierno cubano podría subir el nivel del establecimiento porque al ritmo que va se derrumba en 4 días. A los empleados de la recepción les importan bien poco las quejas. Se limitan a escuchar y nada más. La piscina del hotel se llena con los amigos y familiares de los empleados. La socorrista es también la camarera. No lo recomendaría a nadie. Por cierto si pides vistas al Malecón asegúrate que será así porque es bastante probable que…,1
"Te enseñan las fotos de la parte colonial, pero luego te alojan en bloques con habitaciones que dejan mucho que desear. Falta mantenimiento. Estaba en obras y no te avisan previamente de los ruidos generados y las molestias. Nos sentimos engañados. El personal muy amable, pero no tuvimos más remedio que irnos.",1
"Es un punto estrategico para admirar la Habana Vieja, el malecon, etc.Ultimemente está muy comercializado y eso cansa",4
"El asesor de viaje también me indicaron la dirección maravillosa de luz y tengo que decir que no me descarriado. ""ai no Neva mentira, Tripadvisor!"" todo el mundo era tan cálido, acogedor y atento y era genuino (alucinantes, sé)!  ya he estado en unos cuantos sitios y sé muy bien lo raro interacciones humano-humanos decentes puede ser cuando se viaja, y me sentí muy agradecido que me dieron la suerte de poder pasar tiempo en un hermoso entorno, con esos distinguidos anfitriones. sé por un hecho vuelva, y la próxima vez que ai no quedar menos de 2 semanas.",5
"Estupenda selección de carne, pero hoy nos la presentaron de 3/4 a bien cocida aun cuando la pedimos en término medio... decidí no reclamar en el momento para no importunar a mi familia... pero resultó que fueron mis hijos los que me reclamaron que la...Más",3
"Es una visita muy agradable a nuestras culturas precolombinas, ademas está la momia, su principal atracción que está en el sotano, les recomiendo ir temprano porque hay bastante por recorrer, el domingo la entrada es gratuita, los demas dias cobranse puede aprovechar",4
"Me hospede por 5 noches en el hotel me parecio muy bien excelente ubicacion, estacionamiento cerrado, habitaciones limpias funcionales, alberca limpia, Para comer hay muchas opciones cercas. Excelente ralacion - calidad- precio. Si regresaria a pasar mas dias.",4
"Di el paseo más de una vez, la primera vez lo hice muy temprano y fue hermoso ver el mar y caminar por ahí. Después lo hice a mediodía y era terrible porque te empiezan a explicar cosas sin sentido para que les des propina, eso es muy molesto, además te quieren vender todo.",3
"perdon pero hasta hace 2 años el lugar era el mejor en el centro y tal vez del estado completo, q atenciones tenian y q comida, pero ahora q regrese, nada de lo visto y probado en el 2010 servicio torpe, comida fria y sin...Más",2
"Es un excelente lugar para hacer ejercicio por las veredas o en las mesetas con actividades deportivas, además de tener vistas muy espectaculares y respirar aire limpio, creo es una muy buena opcion para ir con familia y amigos a relajarse",5
"Me he alojado en el Fiesta Inn y Fiesta Americana propiedades de todo México. Este es definitivamente un escalón por encima de las otras propiedades en los que me he alojado. siempre están bien, pero sólo eso, bien. como un Holiday Inn o un Marriott, limpio pero nothng para emocionarse demasiado. Nada que salir de su manera de recomendar. Esta propiedad tenía un hermoso vestíbulo moderno con un montón de lugares para pasar el rato, conectar su ordenador, un atractivo restaurante y buen servicio. Lo que me sorprendió fue la zona de la piscina, que es bastante bonito. Tiene una vista de Puebla que es atractiva, e incluso había un camarero que nos detuvimos en periódicamente para traernos cervezas. La habitación es atractiva, con el gran lavabo lavabo fuera del baño, así que dos_x0085_",5
"Buen lugar para compartir y hacer estancia para disfrutar con amigos, familia y etc, lo recomiendo altamente",4
"No estoy seguro de cómo este restaurante dieron un número una crítica en Tripadvisor. En mi opinión la comida era bastante soso, mediocres en el mejor casi mala. he tenido algún Yucatán tradicional increíble platos en varios restaurantes en la península y las versiones de...La chaya no se acercan. Pedí Tradición Yucateca consta de cuatro elementos comunes y populares preparado en cualquier restaurante que sirve feria de Yucatán. Ninguno de los platos incluso llegó cerca de una representación exacta y sabrosa comida estaban tratando de recrear. Los granos y triangulitos eran terribles y evidentemente ha sentado bajo una lámpara de calor horas y la salsa Habanero no estaba aún caliente y probado principalmente de lima. La horchata era muy bueno y, a pesar de la comida el servicio era impecable. Una pareja en una mesa vecina izquierda obviamente decepcionado después de tomar sólo unos bocados de sus comidas. En mi opinión la alta valoración es undeserved miraría por su cocina tradicional de Yucatán.Más",2
... pero te permite respirar el aire de la antigua Habana e imaginar lo que fue.Es un paseo corto que te lleva al Malecón.,3
"Muy alto y caminos empinados pero muy linda iglesia, vista espectacular, buen lugar para comer rico.",4
"Hotel com buen recivimiento, indicaciones claras y me gusto mucho el snack de 24hrs. Buena musica para bailar. Comida buena. Jose, yessi, cheque boy y jimmy de animacipn muy buenos en los ejercicios. Saludos a Manuel, Salvador. Emmanuel concierge buena onda y las hostess Indira y Erin som gentiles",5
"No tuve suerte en esta estancia, la colcha estaba manchada de rojo y pedí un ribye de comida al cuarto y estaba carísimo, 300 pesos, pero era de mediana calidad, pequeño y ni siquiera lo acompañaban con tortillas o plan",3
Excelente muy bien servicio. Era cumpleaños de el hermano de mi novio. Grasias por el servicio excelente,5
"Nos fuimos hasta Chichen en nuestro coche de alquiler y llegamos allí poco después de que abriese. Tuvimos nuestra elección de plazas de parking y waltzed directamente. Habíamos oído que este lugar se llenaba con turistas, así que estábamos decididos a evitar las multitudes. Había poca gente que temprano, y comerciantes la mayoría eran simplemente preparándose.El sitio es una maravilla arqueológica. ayudó el hecho que habíamos hecho un poco de investigación previamente, así que los guías turísticos eran innecesarias. Vimos el sitio fácilmente y eran inevitablemente encantado por su belleza. eso de las 10 de la mañana los autobuses de excursión laminados y multitudes urbanizada. Pero no estaba mal, el sitio fácilmente absorbe grupos. Así que tenía básicamente las dos primeras horas de nuestro viaje a nosotros mismos.Aunque muchos de los bulbos de comerciantes no eran interesantes, encontramos unos verdaderamente único artesanos y sus mercancías, y la mayoría de los puestos que ofrecen artesanías verdaderamente mayas. No hay mucho de sombreros y maracas en los puestos (aunque había pocos). La gente nos piden que comprar cosas no nos importó, y agradezco que artesanos Maya están autorizados para utilizar las instalaciones de esta manera.",5
"Hace ya un año que estuve en este hotel, y a la luz de mi viaje del presente año, en el cual estuve en el Meliá Habana, realmente se extraña al NH, y mucho. Es el único hotel totalmente nuevo en la Habana Vieja, o sea que no es un edificio antiguo refaccionado. La ubicación es inmejorable: a un par que cuadras del Capitolio, a un par del Floridita y la Calle Obispo.  A unas pocas de la Plaza de La Catedral, de la Plaza Vieja. Es realmente muy cómodo salir y poder caminar por todos estos sitios, aún de noche.  La atención del hotel es bien profesional. Te atienden rápido y correctamente, desde el lobby hasta el buffette. El desayuno es excelente. Se nota que cuidan detalles como la seguridad (por ejemplo al momento de cambiar divisas, no como en los Meliá que lo hace el personal…",5
"Aunque todavía estaba por cerrar alguna sección, en realidad fuimos en el año 2013, fue impresionante, pudimos tener contacto y ser guiados por los arquitectos diseñadores y entramos hasta las entrañas de las instalaciones, pudimos checar también la museografia con el equipo encargado y por la noche disfrutamos del espectáculo de proyección sobre la fachada principal, tipo mapping, como comenté todavía no estaba al 100%, faltaba toda la zona de lobby, administración y el espacio destinado al auditorio, la gran ceiba era ya impresionante, es obligado el regreso para disfrutar de nuevo este hermoso recinto.",5
"Centro arqueológico Maya, donde se pueden observar la arquitectura, estilo de vida, cultura e inteligencia de una de las culturas indígenas americanas más importantes del mundo. Llevar harta agua .. El tour se puede realizar de manera independiente como también  con tour operadores.. En mi caso fuimos con guía en una van, donde pasamos a un sector comercial bastante caro, y casi nos obligaron a comprar ahí y sólo ahí por ser comercio establecido... En Chichen itza existe mucho comercio al parecer irregular pero bastante más económico, y son las mismas artesanías ... En mi caso compre casi todo ahí a excepción de unos colgantes de plata que eran un poco mas caros y preferí me dieran boleta, preferimos no correr riesgos, pero los guías insistieron todo el camino que no compráramos  a los artesanos porque nos lo quitarían en él aeropuerto por no tener comprobantes.. Pero es mentira...no tuvimos ningún tipo de problema.. Dentro del tour además te llevan a conocer un Cenote precioso donde te puedes bañar y tomar fotografías  ...el único problema fue que la jornada  se hizo corta, y no logramos recorrer todos los templos arqueológicos en Chichen  .. La Van se demora demasiado en llegar  y al final  no aprovechas bien el tiempo para conocer lo que más interesa ... El tour es seguro y te recogen y dejan en la puerta del hotel, además incluía almuerzo buffet.",5
